,id,host_id,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,availability_365,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,with_wifi,with_air_conditioning,with_cable_tv,pets_allowed
4966,25780281,40426550,within an hour,100.0,0.0,3.0,3.0,1.0,1.0,Crocker Amazon,37.70919,-122.44957,1.0,House,Private room,1,1.0,1.0,1.0,Real Bed,89.0,350.0,120.0,1,25.0,30,1125,30,30,1125,1125,30.0,1125.0,6 months ago,30,60,90,365,1.0,1.0,moderate,0.0,0.0,3,0,3,0,0.08,1.0,0.0,0.0,0.0
4967,25785670,9354894,,,1.0,6.0,6.0,1.0,1.0,South of Market,37.78862,-122.38892,1.0,Condominium,Entire home/apt,2,1.0,0.0,1.0,Real Bed,121.0,500.0,175.0,1,75.0,365,1125,365,365,1125,1125,365.0,1125.0,a week ago,30,60,90,365,1.0,1.0,flexible,0.0,0.0,3,1,2,0,0.06,1.0,0.0,0.0,1.0
4968,25786409,5204048,within an hour,100.0,1.0,1.0,1.0,1.0,1.0,Noe Valley,37.743390000000005,-122.42674,1.0,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,157.0,0.0,140.0,1,0.0,2,1125,2,2,1125,1125,2.0,1125.0,3 months ago,0,0,0,0,1.0,1.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,1.26,1.0,0.0,0.0,0.0
4969,25787338,1682188,within a few hours,96.0,0.0,51.0,51.0,1.0,0.0,Nob Hill,37.78945,-122.41925,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,65.0,,,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,today,0,0,24,299,1.0,1.0,strict_14_with_grace_period,1.0,1.0,35,0,9,26,,1.0,0.0,0.0,0.0
4970,25787417,1682188,within a few hours,96.0,0.0,51.0,51.0,1.0,0.0,South of Market,37.77173,-122.41638999999999,1.0,House,Shared room,10,3.0,1.0,10.0,Real Bed,34.0,0.0,25.0,1,40.0,30,1125,30,30,1125,1125,30.0,1125.0,today,30,60,90,365,1.0,1.0,strict_14_with_grace_period,1.0,1.0,35,0,9,26,,1.0,0.0,0.0,0.0
4971,25798231,13268352,within an hour,100.0,1.0,2.0,2.0,1.0,0.0,South of Market,37.77657,-122.41564,0.0,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,450.0,,100.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1 week ago,4,11,11,11,1.0,1.0,strict_14_with_grace_period,0.0,0.0,2,1,1,0,2.42,1.0,0.0,0.0,0.0
4972,25801232,1257432,within an hour,100.0,1.0,27.0,27.0,1.0,0.0,Financial District,37.78951,-122.39854,1.0,Condominium,Entire home/apt,2,2.0,2.0,2.0,Real Bed,344.0,500.0,150.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,3 months ago,30,60,90,365,1.0,0.0,strict_14_with_grace_period,1.0,1.0,21,21,0,0,0.19,1.0,0.0,0.0,0.0
4973,25801524,193888334,,,1.0,1.0,1.0,1.0,0.0,Outer Sunset,37.74732,-122.49083,1.0,Guest suite,Entire home/apt,4,1.0,2.0,3.0,Real Bed,199.0,500.0,110.0,4,50.0,2,29,2,2,29,29,2.0,29.0,5 months ago,0,0,0,123,1.0,0.0,moderate,0.0,0.0,1,1,0,0,2.57,1.0,0.0,0.0,0.0
4974,25808640,46412254,within an hour,100.0,1.0,1.0,1.0,1.0,1.0,Visitacion Valley,37.72014,-122.40266000000001,1.0,House,Entire home/apt,4,2.0,1.0,2.0,Real Bed,155.0,150.0,35.0,4,50.0,3,14,2,3,14,14,2.6,14.0,a week ago,9,31,36,36,1.0,1.0,moderate,0.0,0.0,1,1,0,0,5.33,1.0,0.0,0.0,1.0
4975,25815864,2164311,within an hour,100.0,1.0,3.0,3.0,1.0,1.0,Lakeshore,37.732279999999996,-122.47466000000001,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,120.0,0.0,45.0,2,50.0,1,1125,1,1,1125,1125,1.0,1125.0,a week ago,8,33,63,63,1.0,0.0,moderate,0.0,0.0,3,0,3,0,2.71,1.0,1.0,0.0,0.0
4976,25840507,5805679,within an hour,100.0,1.0,15.0,15.0,1.0,0.0,Downtown/Civic Center,37.788270000000004,-122.41166000000001,1.0,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,1200.0,,,1,0.0,4,4,4,4,4,4,4.0,4.0,today,0,4,4,4,1.0,1.0,moderate,0.0,0.0,15,15,0,0,,1.0,1.0,1.0,0.0
4977,25841531,48005494,within an hour,100.0,1.0,1735.0,1735.0,1.0,1.0,Downtown/Civic Center,37.789390000000004,-122.41463999999999,0.0,Apartment,Entire home/apt,2,1.0,0.0,0.0,Real Bed,127.0,500.0,240.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,3 months ago,0,3,33,308,1.0,0.0,moderate,0.0,0.0,248,248,0,0,0.5,1.0,0.0,1.0,0.0
4978,25841769,48005494,within an hour,100.0,1.0,1735.0,1735.0,1.0,1.0,Downtown/Civic Center,37.78862,-122.41503,0.0,Apartment,Entire home/apt,2,1.0,0.0,0.0,Real Bed,125.0,500.0,240.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,2 weeks ago,0,0,0,0,1.0,0.0,moderate,0.0,0.0,248,248,0,0,0.23,1.0,0.0,1.0,0.0
4979,25842384,48005494,within an hour,100.0,1.0,1735.0,1735.0,1.0,1.0,Western Addition,37.78951,-122.42858000000001,0.0,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,206.0,500.0,280.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,5 weeks ago,0,0,30,305,1.0,0.0,moderate,0.0,0.0,248,248,0,0,0.22,1.0,0.0,1.0,0.0
4980,25842694,57068872,within an hour,67.0,0.0,1.0,1.0,1.0,0.0,Visitacion Valley,37.71233,-122.39951,1.0,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,101.0,,50.0,1,0.0,30,365,30,30,365,365,30.0,365.0,5 weeks ago,0,13,43,223,1.0,1.0,moderate,0.0,0.0,1,1,0,0,1.01,1.0,0.0,0.0,0.0
4981,25842862,48005494,within an hour,100.0,1.0,1735.0,1735.0,1.0,1.0,Western Addition,37.788109999999996,-122.42981999999999,0.0,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,206.0,500.0,280.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,today,0,29,59,334,1.0,0.0,moderate,0.0,0.0,248,248,0,0,0.07,1.0,0.0,1.0,0.0
4982,25843260,48005494,within an hour,100.0,1.0,1735.0,1735.0,1.0,1.0,Western Addition,37.78868,-122.43031,0.0,Apartment,Entire home/apt,6,2.0,3.0,3.0,Real Bed,275.0,500.0,370.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,2 months ago,0,0,21,296,1.0,0.0,moderate,0.0,0.0,248,248,0,0,0.47,1.0,0.0,1.0,0.0
4983,25843736,115436361,within an hour,100.0,1.0,1.0,1.0,1.0,0.0,Potrero Hill,37.75486,-122.40013,1.0,House,Private room,1,1.0,1.0,1.0,Real Bed,125.0,0.0,50.0,1,0.0,2,6,2,2,6,6,2.0,6.0,5 days ago,19,41,71,161,1.0,0.0,flexible,0.0,0.0,2,0,2,0,3.03,1.0,0.0,0.0,0.0
4984,25845975,95965269,within a few hours,100.0,0.0,1.0,1.0,1.0,1.0,Bernal Heights,37.73917,-122.41677,1.0,House,Entire home/apt,6,1.5,3.0,4.0,Real Bed,350.0,600.0,160.0,1,0.0,3,29,3,3,29,29,3.0,29.0,1 week ago,0,0,0,0,1.0,0.0,moderate,0.0,0.0,1,1,0,0,0.53,1.0,0.0,0.0,0.0
4985,25864368,1892430,within an hour,100.0,0.0,26.0,26.0,1.0,0.0,Ocean View,37.72341,-122.45433,1.0,Apartment,Entire home/apt,4,1.5,2.0,1.0,Real Bed,127.0,,,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,5 weeks ago,30,60,90,365,1.0,1.0,flexible,0.0,0.0,26,26,0,0,0.08,1.0,0.0,0.0,0.0
4986,25866933,20870285,within a day,100.0,0.0,1.0,1.0,1.0,0.0,Russian Hill,37.80318,-122.41479,1.0,Boutique hotel,Private room,2,8.0,1.0,1.0,Real Bed,159.0,100.0,0.0,1,0.0,1,14,1,1,14,14,1.0,14.0,a week ago,3,24,54,325,1.0,0.0,moderate,0.0,0.0,1,0,1,0,1.27,1.0,0.0,0.0,0.0
4987,25868874,48005494,within an hour,100.0,1.0,1735.0,1735.0,1.0,1.0,Western Addition,37.78861,-122.42894,0.0,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,207.0,500.0,330.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,2 weeks ago,1,8,38,313,1.0,0.0,moderate,0.0,0.0,248,248,0,0,0.07,1.0,0.0,1.0,0.0
4988,25869229,48005494,within an hour,100.0,1.0,1735.0,1735.0,1.0,1.0,Western Addition,37.78844,-122.43048999999999,0.0,Apartment,Entire home/apt,6,2.0,3.0,3.0,Real Bed,265.0,500.0,370.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,2 months ago,0,0,20,295,1.0,0.0,moderate,0.0,0.0,248,248,0,0,0.07,1.0,1.0,1.0,0.0
4989,25869380,277866,within a day,50.0,0.0,1.0,1.0,1.0,1.0,Bernal Heights,37.73838,-122.41266,1.0,House,Entire home/apt,5,2.5,3.0,4.0,Real Bed,400.0,,200.0,1,0.0,4,1125,4,4,1125,1125,4.0,1125.0,5 weeks ago,3,21,50,50,1.0,0.0,moderate,0.0,0.0,1,1,0,0,0.46,1.0,0.0,0.0,1.0
4990,25869822,48005494,within an hour,100.0,1.0,1735.0,1735.0,1.0,1.0,Western Addition,37.78824,-122.43038999999999,0.0,Apartment,Entire home/apt,6,2.0,3.0,3.0,Real Bed,251.0,500.0,370.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,4 days ago,29,59,89,364,1.0,0.0,moderate,0.0,0.0,248,248,0,0,,1.0,0.0,1.0,0.0
4991,25870802,6726221,within an hour,100.0,1.0,1.0,1.0,1.0,1.0,West of Twin Peaks,37.74503,-122.45825,1.0,Guest suite,Entire home/apt,4,1.0,1.0,1.0,Real Bed,119.0,0.0,50.0,2,15.0,1,5,1,1,5,5,1.0,5.0,3 days ago,0,3,8,144,1.0,0.0,flexible,0.0,0.0,1,1,0,0,6.17,1.0,0.0,0.0,0.0
4992,25871246,4484087,within an hour,100.0,0.0,4.0,4.0,1.0,1.0,Inner Sunset,37.757290000000005,-122.47611,0.0,House,Entire home/apt,6,3.5,3.0,3.0,Real Bed,600.0,500.0,250.0,6,100.0,3,14,3,5,14,14,3.1,14.0,3 months ago,0,2,17,17,1.0,0.0,moderate,0.0,0.0,3,1,2,0,0.81,1.0,1.0,1.0,0.0
4993,25889791,66802755,within an hour,100.0,0.0,1.0,1.0,1.0,1.0,South of Market,37.77325,-122.40998,1.0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,79.0,200.0,100.0,1,25.0,30,60,30,30,60,60,30.0,60.0,4 weeks ago,4,4,4,4,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,0,1,0,,1.0,0.0,0.0,0.0
4994,25906963,2274526,,,0.0,9.0,9.0,1.0,0.0,West of Twin Peaks,37.7249,-122.45707,1.0,House,Private room,1,1.0,1.0,1.0,Real Bed,120.0,,,1,0.0,5,1125,5,5,1125,1125,5.0,1125.0,2 months ago,0,0,0,0,1.0,0.0,flexible,0.0,0.0,1,0,1,0,,1.0,0.0,0.0,0.0
4995,25907508,31607663,within a few hours,100.0,0.0,5.0,5.0,1.0,1.0,West of Twin Peaks,37.724509999999995,-122.45835,1.0,House,Private room,1,1.0,1.0,1.0,Real Bed,100.0,100.0,50.0,1,75.0,5,120,5,5,120,120,5.0,120.0,2 months ago,0,0,0,0,1.0,0.0,strict_14_with_grace_period,0.0,0.0,4,0,4,0,0.07,1.0,0.0,0.0,0.0
4996,25912297,11883320,within an hour,100.0,1.0,7.0,7.0,1.0,1.0,Inner Richmond,37.78115,-122.45544,1.0,House,Entire home/apt,6,1.5,2.0,2.0,Real Bed,230.0,1000.0,150.0,4,10.0,30,1125,30,30,1125,1125,30.0,1125.0,2 months ago,30,60,90,365,1.0,0.0,strict_14_with_grace_period,0.0,0.0,7,3,4,0,0.08,1.0,0.0,1.0,1.0
4997,25915813,359673,within an hour,100.0,1.0,1.0,1.0,1.0,1.0,Bernal Heights,37.74544,-122.41038,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,110.0,100.0,15.0,1,15.0,2,14,2,2,14,14,2.0,14.0,a week ago,11,28,46,46,1.0,0.0,moderate,0.0,0.0,1,0,1,0,4.39,1.0,0.0,0.0,0.0
4998,25919871,194394010,within an hour,100.0,1.0,1.0,1.0,1.0,0.0,Excelsior,37.7338,-122.40784,0.0,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,125.0,0.0,35.0,2,35.0,1,1125,1,1,1125,1125,1.0,1125.0,today,0,2,9,231,1.0,1.0,moderate,0.0,0.0,1,1,0,0,7.64,1.0,0.0,0.0,0.0
4999,25921225,629004,within an hour,100.0,1.0,4.0,4.0,1.0,0.0,Pacific Heights,37.79681,-122.4246,0.0,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,129.0,,85.0,1,45.0,2,28,1,4,1125,1125,2.0,1125.0,today,20,46,76,101,1.0,1.0,moderate,0.0,0.0,3,1,2,0,3.32,1.0,0.0,0.0,0.0
5000,25921865,145867343,within an hour,100.0,0.0,3.0,3.0,1.0,0.0,Visitacion Valley,37.7216,-122.40301000000001,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,85.0,100.0,40.0,1,15.0,1,29,1,1,29,29,1.0,29.0,6 days ago,20,50,80,80,1.0,0.0,flexible,0.0,0.0,3,0,3,0,3.6,1.0,0.0,0.0,0.0
5001,25944549,6460979,within an hour,88.0,1.0,6.0,6.0,1.0,1.0,Western Addition,37.77905,-122.43992,1.0,House,Private room,6,1.0,2.0,2.0,Real Bed,425.0,0.0,120.0,1,0.0,1,29,1,1,29,29,1.0,29.0,5 days ago,25,35,35,35,1.0,1.0,strict_14_with_grace_period,0.0,0.0,5,2,3,0,3.56,1.0,0.0,0.0,0.0
5002,25945504,195017976,within an hour,100.0,0.0,1.0,1.0,1.0,0.0,Bayview,37.71965,-122.39318999999999,1.0,Apartment,Entire home/apt,6,2.0,3.0,3.0,Real Bed,199.0,4200.0,200.0,1,0.0,90,1125,90,90,1125,1125,90.0,1125.0,3 months ago,0,0,0,165,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,0.12,1.0,1.0,0.0,0.0
5003,25948779,48589875,,,0.0,1.0,1.0,1.0,1.0,Financial District,37.79098,-122.39738,1.0,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,235.0,250.0,75.0,1,75.0,30,30,30,30,30,30,30.0,30.0,14 months ago,30,60,90,365,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,0,1,0,0.27,1.0,0.0,0.0,0.0
5004,25950417,145405692,within an hour,100.0,1.0,6.0,6.0,1.0,0.0,Lakeshore,37.73403,-122.47328999999999,1.0,House,Private room,3,1.5,1.0,2.0,Real Bed,120.0,100.0,35.0,2,25.0,1,8,1,1,8,8,1.0,8.0,4 days ago,4,4,17,17,1.0,0.0,flexible,0.0,0.0,6,1,5,0,1.25,1.0,0.0,0.0,0.0
5005,25952257,151524034,within a few hours,100.0,1.0,1.0,1.0,1.0,0.0,Mission,37.751459999999994,-122.41682,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90.0,300.0,150.0,1,5.0,30,1125,30,30,1125,1125,30.0,1125.0,3 months ago,0,0,27,302,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,0.21,1.0,0.0,0.0,1.0
5006,25975274,152980706,within an hour,100.0,1.0,0.0,0.0,1.0,0.0,Western Addition,37.778690000000005,-122.43721000000001,1.0,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,225.0,0.0,40.0,1,0.0,2,10,2,2,10,10,2.0,10.0,yesterday,10,22,25,25,1.0,0.0,moderate,0.0,0.0,3,1,2,0,3.87,1.0,0.0,0.0,0.0
5007,25976748,70722023,within an hour,100.0,1.0,46.0,46.0,1.0,0.0,Downtown/Civic Center,37.79013,-122.40803000000001,1.0,Serviced apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,95.0,,76.0,1,0.0,2,7,2,4,7,7,2.1,7.0,today,0,0,0,0,1.0,1.0,strict_14_with_grace_period,0.0,0.0,44,33,0,0,1.06,0.0,1.0,1.0,0.0
5008,25980835,1257432,within an hour,100.0,1.0,27.0,27.0,1.0,0.0,Haight Ashbury,37.76101,-122.44946999999999,1.0,Apartment,Entire home/apt,3,1.5,2.0,2.0,Real Bed,179.0,500.0,150.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,2 weeks ago,0,1,31,306,1.0,0.0,strict_14_with_grace_period,1.0,1.0,21,21,0,0,,1.0,0.0,0.0,0.0
5009,26003720,5805679,within an hour,100.0,1.0,15.0,15.0,1.0,0.0,Downtown/Civic Center,37.78866,-122.4125,1.0,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,1200.0,,,1,0.0,4,4,4,4,4,4,4.0,4.0,today,0,4,4,4,1.0,1.0,moderate,0.0,0.0,15,15,0,0,,1.0,1.0,1.0,0.0
5010,26004362,3892509,within a day,100.0,1.0,1.0,1.0,1.0,1.0,Inner Sunset,37.76341,-122.46841,1.0,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,300.0,150.0,150.0,1,0.0,3,3,3,3,3,3,3.0,3.0,today,3,7,7,7,1.0,1.0,moderate,0.0,0.0,1,1,0,0,1.54,1.0,1.0,0.0,0.0
5011,26008354,38836,within a few hours,100.0,0.0,47.0,47.0,1.0,1.0,Haight Ashbury,37.76444,-122.44572,1.0,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,90.0,2500.0,88.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,5 weeks ago,0,13,43,318,1.0,0.0,strict_14_with_grace_period,0.0,0.0,41,41,0,0,0.36,1.0,0.0,0.0,0.0
5012,26012007,55782784,within a few hours,90.0,0.0,37.0,37.0,1.0,1.0,Financial District,37.78933,-122.40598,1.0,Boutique hotel,Entire home/apt,2,1.0,1.0,1.0,Real Bed,250.0,,,1,0.0,2,20,2,2,20,20,2.0,20.0,3 weeks ago,0,0,0,43,1.0,1.0,flexible,0.0,0.0,36,11,25,0,0.2,1.0,1.0,0.0,0.0
5013,26027570,107434423,within an hour,98.0,0.0,900.0,900.0,1.0,0.0,South of Market,37.778690000000005,-122.41341000000001,0.0,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,143.0,,300.0,2,0.0,30,90,30,30,90,90,30.0,90.0,today,0,0,0,31,1.0,1.0,flexible,0.0,0.0,170,170,0,0,0.07,1.0,0.0,0.0,0.0
5014,26029679,107434423,within an hour,98.0,0.0,900.0,900.0,1.0,0.0,Downtown/Civic Center,37.78987,-122.41085,0.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,197.0,,148.0,1,0.0,30,90,30,30,90,90,30.0,90.0,today,0,0,8,283,1.0,1.0,flexible,0.0,0.0,170,170,0,0,0.07,1.0,0.0,0.0,0.0
5015,26032403,48005494,within an hour,100.0,1.0,1735.0,1735.0,1.0,1.0,Western Addition,37.78354,-122.44386000000002,0.0,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,190.0,500.0,330.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,2 weeks ago,0,0,0,0,1.0,0.0,moderate,0.0,0.0,248,248,0,0,0.22,1.0,0.0,1.0,0.0
5016,26033791,5929484,within a few hours,83.0,0.0,3.0,3.0,1.0,1.0,Noe Valley,37.75435,-122.43718,1.0,House,Entire home/apt,8,1.5,3.0,4.0,Real Bed,230.0,2000.0,500.0,4,10.0,30,360,30,30,360,360,30.0,360.0,2 months ago,12,42,72,252,1.0,1.0,strict_14_with_grace_period,0.0,0.0,3,3,0,0,0.37,1.0,0.0,0.0,0.0
5017,26035565,38836,within a few hours,100.0,0.0,47.0,47.0,1.0,1.0,Haight Ashbury,37.76444,-122.44713,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,111.0,2500.0,99.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,5 weeks ago,24,54,84,359,1.0,0.0,strict_14_with_grace_period,0.0,0.0,41,41,0,0,0.09,1.0,0.0,0.0,0.0
5018,26040040,15259486,within a few hours,80.0,0.0,2.0,2.0,1.0,1.0,Inner Richmond,37.78269,-122.4687,1.0,Guesthouse,Entire home/apt,2,1.0,1.0,2.0,Real Bed,90.0,0.0,120.0,1,0.0,30,365,30,30,365,365,30.0,365.0,4 weeks ago,0,4,21,94,1.0,0.0,moderate,0.0,0.0,2,2,0,0,0.21,1.0,0.0,0.0,0.0
5019,26043158,195734431,within an hour,100.0,1.0,1.0,1.0,1.0,0.0,Inner Sunset,37.76531,-122.4624,1.0,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,149.0,500.0,125.0,1,35.0,3,29,3,3,29,29,3.0,29.0,3 weeks ago,8,33,63,63,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,4.28,1.0,0.0,0.0,0.0
5020,26053810,55782784,within a few hours,90.0,0.0,37.0,37.0,1.0,1.0,Downtown/Civic Center,37.78975,-122.4074,1.0,Boutique hotel,Private room,4,1.0,1.0,2.0,Real Bed,300.0,,,1,0.0,2,20,2,2,20,20,2.0,20.0,3 weeks ago,0,0,0,40,1.0,1.0,flexible,0.0,0.0,36,11,25,0,,1.0,1.0,1.0,0.0
5021,26053823,55782784,within a few hours,90.0,0.0,37.0,37.0,1.0,1.0,Financial District,37.79016,-122.4059,1.0,Boutique hotel,Entire home/apt,2,1.0,1.0,1.0,Real Bed,250.0,,,1,0.0,2,20,2,2,20,20,2.0,20.0,3 weeks ago,0,0,0,48,1.0,1.0,flexible,0.0,0.0,36,11,25,0,0.49,1.0,1.0,0.0,1.0
5022,26053833,55782784,within a few hours,90.0,0.0,37.0,37.0,1.0,1.0,Chinatown,37.79132,-122.40436000000001,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,250.0,,,1,0.0,2,20,2,2,20,20,2.0,20.0,3 weeks ago,0,0,0,42,1.0,1.0,flexible,0.0,0.0,36,11,25,0,0.11,1.0,1.0,0.0,0.0
5023,26053840,55782784,within a few hours,90.0,0.0,37.0,37.0,1.0,1.0,Financial District,37.7896,-122.40631,1.0,Boutique hotel,Entire home/apt,2,1.0,1.0,1.0,Real Bed,250.0,,,1,0.0,2,20,2,2,20,20,2.0,20.0,3 weeks ago,0,0,0,42,1.0,1.0,flexible,0.0,0.0,36,11,25,0,,1.0,1.0,0.0,0.0
5024,26053850,55782784,within a few hours,90.0,0.0,37.0,37.0,1.0,1.0,Financial District,37.78975,-122.40648,1.0,Boutique hotel,Entire home/apt,2,1.0,1.0,1.0,Real Bed,250.0,,,1,0.0,2,20,2,2,20,20,2.0,20.0,3 weeks ago,0,0,0,42,1.0,1.0,flexible,0.0,0.0,36,11,25,0,0.22,1.0,1.0,0.0,0.0
5025,26055863,154399683,within an hour,100.0,1.0,4.0,4.0,1.0,0.0,Potrero Hill,37.75817,-122.39251999999999,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,151.0,200.0,85.0,1,15.0,2,28,2,2,28,28,2.0,28.0,today,0,0,0,0,1.0,0.0,moderate,0.0,0.0,3,1,2,0,1.41,1.0,0.0,0.0,1.0
5026,26058962,195837612,,,0.0,1.0,1.0,1.0,0.0,Downtown/Civic Center,37.78856,-122.41158,1.0,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,422.0,,,1,0.0,30,30,30,30,30,30,30.0,30.0,13 months ago,0,0,0,0,1.0,0.0,flexible,0.0,0.0,1,1,0,0,,1.0,1.0,0.0,0.0
5027,26066245,55782784,within a few hours,90.0,0.0,37.0,37.0,1.0,1.0,Financial District,37.7899,-122.40685,1.0,Boutique hotel,Entire home/apt,2,1.0,1.0,1.0,Real Bed,250.0,,,1,0.0,2,20,2,2,20,20,2.0,20.0,3 weeks ago,0,0,0,41,1.0,1.0,flexible,0.0,0.0,36,11,25,0,0.11,1.0,1.0,0.0,0.0
5028,26076914,15396617,within a day,77.0,0.0,3.0,3.0,1.0,1.0,Inner Richmond,37.782140000000005,-122.47246000000001,1.0,Condominium,Entire home/apt,5,1.0,1.0,1.0,Real Bed,190.0,300.0,30.0,4,0.0,30,150,30,30,150,150,30.0,150.0,6 weeks ago,0,0,0,0,1.0,0.0,moderate,0.0,0.0,2,1,1,0,,1.0,0.0,0.0,0.0
5029,26084343,4026717,within an hour,100.0,1.0,5.0,5.0,1.0,1.0,Castro/Upper Market,37.76148,-122.43061000000002,1.0,Condominium,Private room,1,1.5,1.0,1.0,Real Bed,100.0,200.0,25.0,1,0.0,1,1124,1,1,1124,1124,1.0,1124.0,5 weeks ago,19,25,55,330,1.0,0.0,flexible,0.0,0.0,4,0,4,0,5.18,1.0,0.0,0.0,0.0
5030,26084506,1857594,within a day,100.0,1.0,2.0,2.0,1.0,1.0,Excelsior,37.72875,-122.4175,1.0,House,Entire home/apt,2,2.0,1.0,1.0,Real Bed,95.0,0.0,50.0,1,0.0,3,1125,3,3,1125,1125,3.0,1125.0,2 months ago,0,0,0,0,1.0,0.0,moderate,0.0,0.0,2,2,0,0,0.47,1.0,0.0,0.0,0.0
5031,26095551,196142120,within an hour,100.0,1.0,1.0,1.0,1.0,0.0,Twin Peaks,37.74767,-122.44798,0.0,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,300.0,300.0,100.0,1,0.0,3,29,3,3,29,29,3.0,29.0,4 weeks ago,0,0,0,0,1.0,0.0,moderate,0.0,0.0,1,1,0,0,1.97,1.0,1.0,0.0,0.0
5032,26099225,55550031,within an hour,100.0,1.0,3.0,3.0,1.0,1.0,Outer Sunset,37.75832,-122.49893,1.0,Guest suite,Entire home/apt,1,1.0,1.0,1.0,Real Bed,135.0,500.0,89.0,1,0.0,3,27,3,5,27,27,3.0,27.0,a week ago,9,21,51,51,1.0,1.0,strict_14_with_grace_period,0.0,0.0,3,3,0,0,0.86,1.0,1.0,1.0,0.0
5033,26102582,11883320,within an hour,100.0,1.0,7.0,7.0,1.0,1.0,Inner Richmond,37.77994,-122.4535,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,120.0,0.0,80.0,1,10.0,30,90,30,30,90,90,30.0,90.0,4 weeks ago,29,47,47,301,1.0,0.0,strict_14_with_grace_period,0.0,0.0,7,3,4,0,,1.0,0.0,0.0,0.0
